,Month,DayofMonth,DayOfWeek,CRSDepTime,UniqueCarrier,Class
5597,1,4,5,945,WN,0
5599,1,4,5,1140,WN,0
5600,1,4,5,1730,WN,0
5601,1,4,5,2100,WN,0
5602,1,4,5,1920,WN,0
5603,1,4,5,1420,WN,0
5606,1,4,5,1810,WN,0
5608,1,4,5,950,WN,1
5609,1,4,5,2100,WN,0
5613,1,4,5,1610,WN,0
5616,1,4,5,1945,WN,1
5623,1,4,5,845,WN,1
5624,1,4,5,2030,WN,1
5626,1,4,5,855,WN,1
5634,1,4,5,1450,WN,0
5638,1,4,5,925,WN,0
5644,1,4,5,2010,WN,0
5650,1,4,5,915,WN,0
5652,1,4,5,2100,WN,1
5653,1,4,5,1720,WN,0
5657,1,4,5,1940,WN,1
5661,1,4,5,1955,WN,0
5665,1,4,5,1950,WN,1
5672,1,4,5,1950,WN,0
5673,1,4,5,810,WN,0
5674,1,4,5,1735,WN,0
5676,1,4,5,1630,WN,0
5688,1,4,5,805,WN,0
5689,1,4,5,925,WN,0
5690,1,4,5,1720,WN,0
5691,1,4,5,1840,WN,1
5692,1,4,5,1055,WN,1
5693,1,4,5,1515,WN,0
5695,1,4,5,1610,WN,0
5699,1,4,5,845,WN,0
5700,1,4,5,1955,WN,1
5705,1,4,5,2015,WN,0
5706,1,4,5,1435,WN,0
5709,1,4,5,1645,WN,0
5714,1,4,5,640,WN,0
5715,1,4,5,1600,WN,0
5716,1,4,5,1840,WN,0
5718,1,4,5,1825,WN,0
5723,1,4,5,1130,WN,0
5725,1,4,5,1155,WN,0
5727,1,4,5,1440,WN,1
5729,1,4,5,755,WN,0
5730,1,4,5,1925,WN,0
5731,1,4,5,755,WN,1
5732,1,4,5,1020,WN,0
5734,1,4,5,1555,WN,0
5737,1,4,5,850,WN,0
5740,1,4,5,1355,WN,1
5741,1,4,5,2010,WN,0
5744,1,4,5,1645,WN,1
5747,1,4,5,1620,WN,0
5748,1,4,5,1015,WN,0
5754,1,4,5,1950,WN,0
5759,1,4,5,1720,WN,0
5761,1,4,5,1425,WN,0
5764,1,4,5,1740,WN,0
5765,1,4,5,1535,WN,0
5767,1,4,5,1230,WN,1
5778,1,4,5,1815,WN,0
5781,1,4,5,1350,WN,0
5784,1,4,5,1735,WN,0
5786,1,4,5,1420,WN,1
5787,1,4,5,2125,WN,0
5788,1,4,5,1610,WN,0
5790,1,4,5,1005,WN,0
5791,1,4,5,1935,WN,0
5792,1,4,5,1625,WN,0
5793,1,4,5,2005,WN,0
5794,1,4,5,1335,WN,0
5799,1,4,5,1325,WN,0
5803,1,4,5,1850,WN,0
5805,1,5,6,1845,WN,0
5808,1,5,6,1630,WN,1
5809,1,5,6,1130,WN,0
5810,1,5,6,1810,WN,1
5811,1,5,6,1240,WN,0
5815,1,5,6,1645,WN,1
5816,1,5,6,1140,WN,1
5817,1,5,6,1735,WN,0
5818,1,5,6,1005,WN,0
5819,1,5,6,1845,WN,0
5820,1,5,6,1050,WN,0
5824,1,5,6,1755,WN,0
5826,1,5,6,1200,WN,1
5827,1,5,6,1940,WN,1
5828,1,5,6,1500,WN,0
5830,1,5,6,1530,WN,0
5831,1,5,6,1610,WN,0
5832,1,5,6,1835,WN,1
5838,1,5,6,1320,WN,1
5839,1,5,6,1900,WN,1
5841,1,5,6,1800,WN,0
5844,1,5,6,1525,WN,0
5847,1,5,6,1600,WN,0
5848,1,5,6,905,WN,1
5851,1,5,6,1220,WN,0
5852,1,5,6,1815,WN,0
5853,1,5,6,725,WN,0
5854,1,5,6,1910,WN,0
5856,1,5,6,1520,WN,0
5857,1,5,6,915,WN,0
5859,1,5,6,1440,WN,0
5861,1,5,6,1725,WN,1
5863,1,5,6,1005,WN,0
5865,1,5,6,1515,WN,0
5867,1,5,6,1135,WN,0
5868,1,5,6,1930,WN,0
5869,1,5,6,810,WN,1
5870,1,5,6,1205,WN,1
5872,1,5,6,1605,WN,0
5876,1,5,6,1255,WN,0
5877,1,5,6,1615,WN,1
5878,1,5,6,2015,WN,0
5880,1,5,6,1540,WN,0
5886,1,5,6,1415,WN,0
5895,1,5,6,1935,WN,0
5897,1,5,6,705,WN,1
5900,1,5,6,1440,WN,0
5902,1,5,6,1910,WN,0
5909,1,5,6,1155,WN,0
5916,1,5,6,1740,WN,1
5918,1,5,6,1520,WN,1
5919,1,5,6,1955,WN,0
5922,1,5,6,1535,WN,0
5923,1,5,6,1355,WN,1
5926,1,5,6,1515,WN,1
5927,1,5,6,1330,WN,0
5929,1,5,6,1835,WN,0
5933,1,5,6,1945,WN,1
5936,1,5,6,1725,WN,1
5937,1,5,6,1200,WN,0
5944,1,5,6,1750,WN,0
5945,1,5,6,1110,WN,0
5947,1,5,6,1645,WN,1
5949,1,5,6,1655,WN,0
5955,1,5,6,725,WN,0
5956,1,5,6,1445,WN,1
5959,1,5,6,1555,WN,0
5969,1,5,6,1835,WN,0
5971,1,5,6,1535,WN,1
5973,1,5,6,1845,WN,0
5977,1,5,6,1040,WN,1
5979,1,5,6,1940,WN,0
5981,1,5,6,1905,WN,0
5986,1,5,6,1820,WN,0
5988,1,5,6,1845,WN,0
5990,1,5,6,1605,WN,1
5991,1,5,6,1210,WN,1
5992,1,5,6,1725,WN,1
5995,1,5,6,1605,WN,0
6001,1,5,6,1815,WN,1
6002,1,5,6,1640,WN,1
6004,1,5,6,2045,WN,0
6007,1,5,6,2030,WN,0
6015,1,5,6,1640,WN,0
6017,1,5,6,1735,WN,0
6019,1,5,6,1420,WN,0
6020,1,5,6,1525,WN,0
6023,1,5,6,1145,WN,0
6024,1,5,6,1840,WN,1
6029,1,5,6,1940,WN,0
6030,1,5,6,1800,WN,0
6031,1,5,6,1410,WN,0
6033,1,5,6,1930,WN,1
6035,1,5,6,1600,WN,0
6036,1,5,6,1930,WN,1
6037,1,5,6,1805,WN,1
6038,1,5,6,1425,WN,0
6040,1,5,6,2040,WN,0
6042,1,5,6,1640,WN,1
6044,1,5,6,1830,WN,0
6046,1,5,6,1535,WN,0
6047,1,5,6,1230,WN,0
6048,1,5,6,1845,WN,0
6052,1,5,6,1905,WN,0
6053,1,5,6,1800,WN,0
6054,1,5,6,1200,WN,0
6055,1,5,6,705,WN,0
6057,1,5,6,1550,WN,0
6058,1,5,6,1835,WN,0
6059,1,5,6,825,WN,0
6066,1,5,6,1820,WN,0
6068,1,5,6,805,WN,0
6070,1,5,6,1630,WN,0
6071,1,5,6,740,WN,0
6072,1,5,6,1525,WN,0
6073,1,5,6,1010,WN,0
6074,1,5,6,1630,WN,0
6076,1,5,6,840,WN,1
6077,1,5,6,1100,WN,1
6079,1,5,6,1420,WN,1
6080,1,5,6,1305,WN,0
6081,1,5,6,1535,WN,0
6082,1,5,6,1745,WN,1
6085,1,5,6,1930,WN,0
6086,1,5,6,1425,WN,1
6087,1,5,6,1125,WN,0
6093,1,5,6,1650,WN,0
6094,1,5,6,1900,WN,1
6095,1,5,6,1750,WN,0
6098,1,5,6,1025,WN,1
6099,1,5,6,2020,WN,1
6100,1,5,6,1610,WN,0
6101,1,5,6,1300,WN,0
6103,1,5,6,1830,WN,0
6104,1,5,6,825,WN,0
6105,1,5,6,1345,WN,0
6106,1,5,6,1915,WN,0
6107,1,5,6,1830,WN,0
6108,1,5,6,1520,WN,1
6109,1,5,6,1200,WN,1
6110,1,5,6,1345,WN,0
6111,1,5,6,1615,WN,0
6114,1,5,6,1630,WN,0
6115,1,5,6,1145,WN,0
6116,1,5,6,925,WN,1
6117,1,5,6,1215,WN,0
6118,1,5,6,1800,WN,0
6119,1,5,6,1435,WN,1
6120,1,5,6,1040,WN,0
6122,1,5,6,1425,WN,0
6123,1,5,6,1755,WN,1
6124,1,5,6,1340,WN,0
6128,1,5,6,1420,WN,0
6130,1,5,6,1955,WN,0
6131,1,5,6,2030,WN,0
6132,1,5,6,1335,WN,0
6133,1,5,6,1545,WN,0
6137,1,5,6,1805,WN,1
6138,1,5,6,1310,WN,0
6140,1,5,6,1355,WN,0
6142,1,5,6,1125,WN,0
6144,1,5,6,1650,WN,0
6145,1,5,6,1920,WN,0
6147,1,5,6,1400,WN,0
6149,1,5,6,1655,WN,0
6157,1,5,6,1340,WN,0
6159,1,5,6,1210,WN,0
6160,1,5,6,1815,WN,0
6161,1,5,6,1945,WN,1
6163,1,5,6,1510,WN,0
6164,1,5,6,1335,WN,0
6166,1,5,6,1800,WN,0
6167,1,5,6,2010,WN,0
6171,1,5,6,1635,WN,0
6172,1,5,6,1615,WN,0
6173,1,5,6,1205,WN,0
6174,1,5,6,1205,WN,0
6175,1,5,6,1330,WN,0
6176,1,5,6,1855,WN,0
6178,1,5,6,1955,WN,0
6180,1,5,6,1730,WN,0
6182,1,5,6,1505,WN,1
6184,1,5,6,1900,WN,0
6185,1,5,6,1220,WN,0
6187,1,5,6,1035,WN,1
6188,1,5,6,1845,WN,0
6189,1,5,6,1305,WN,0
6191,1,5,6,955,WN,0
6193,1,5,6,1840,WN,0
6195,1,5,6,1700,WN,1
6196,1,5,6,805,WN,0
6197,1,5,6,1420,WN,1
6199,1,5,6,1820,WN,0
6202,1,5,6,1450,WN,0
6203,1,5,6,1300,WN,1
6205,1,5,6,1935,WN,1
6206,1,5,6,1835,WN,1
6208,1,5,6,950,WN,0
6209,1,5,6,805,WN,0
6212,1,5,6,1125,WN,0
6214,1,5,6,1630,WN,0
6217,1,5,6,1715,WN,1
6218,1,5,6,1520,WN,0
6219,1,5,6,1150,WN,0
6222,1,5,6,1735,WN,0
6224,1,5,6,1355,WN,0
6225,1,5,6,1115,WN,1
6226,1,5,6,1840,WN,0
6227,1,5,6,1200,WN,0
6230,1,5,6,1530,WN,1
6233,1,5,6,2040,WN,1
6234,1,5,6,930,WN,0
6236,1,5,6,745,WN,1
6237,1,5,6,1325,WN,0
6238,1,5,6,1405,WN,1
6242,1,5,6,2025,WN,1
6243,1,5,6,1125,WN,0
6244,1,5,6,1700,WN,1
6246,1,5,6,1510,WN,1
6247,1,5,6,845,WN,1
6248,1,5,6,1535,WN,0
6250,1,5,6,1615,WN,1
6252,1,5,6,1345,WN,1
6253,1,5,6,840,WN,1
6255,1,5,6,1250,WN,0
6256,1,5,6,1550,WN,0
6257,1,5,6,1915,WN,0
6258,1,5,6,2010,WN,1
6261,1,5,6,1650,WN,1
6262,1,5,6,1015,WN,0
6266,1,5,6,1720,WN,0
6270,1,5,6,1650,WN,1
6289,1,5,6,840,WN,0
6290,1,5,6,1920,WN,0
6294,1,5,6,1030,WN,0
6297,1,5,6,1640,WN,0
6305,1,5,6,1205,WN,0
6306,1,5,6,1045,WN,0
6307,1,5,6,1700,WN,0
6310,1,5,6,1350,WN,1
6311,1,5,6,1800,WN,1
6314,1,5,6,1410,WN,0
6322,1,5,6,1400,WN,1
6326,1,5,6,1620,WN,0
6327,1,5,6,1310,WN,1
6329,1,5,6,1650,WN,0
6330,1,5,6,1420,WN,1
6335,1,5,6,1000,WN,1
6342,1,5,6,1430,WN,0
6343,1,5,6,1500,WN,0
6344,1,5,6,1630,WN,1
6348,1,5,6,1700,WN,1
6353,1,5,6,1515,WN,0
6356,1,5,6,1945,WN,1
6360,1,5,6,1925,WN,0
6361,1,5,6,1430,WN,0
6362,1,5,6,1315,WN,0
6365,1,5,6,1830,WN,0
6367,1,5,6,1350,WN,1
6368,1,5,6,1845,WN,1
6369,1,5,6,1615,WN,0
6370,1,5,6,1040,WN,0
6371,1,5,6,1425,WN,0
6372,1,5,6,1845,WN,0
6374,1,5,6,1950,WN,1
6377,1,5,6,1720,WN,0
6382,1,5,6,1935,WN,0
6385,1,5,6,1535,WN,0
6387,1,5,6,1700,WN,1
6391,1,5,6,1450,WN,0
6397,1,5,6,1905,WN,1
6399,1,5,6,1750,WN,0
6400,1,5,6,1430,WN,1
6403,1,5,6,1415,WN,0
6404,1,5,6,830,WN,0
6405,1,5,6,1910,WN,1
6406,1,5,6,1020,WN,0
6407,1,5,6,1745,WN,1
6410,1,5,6,1545,WN,1
6411,1,5,6,1345,WN,0
6412,1,5,6,1700,WN,1
6413,1,5,6,835,WN,0
6414,1,5,6,1205,WN,1
6416,1,5,6,1925,WN,0
6417,1,5,6,1155,WN,1
6418,1,5,6,1620,WN,1
6419,1,5,6,930,WN,1
6420,1,5,6,1845,WN,1
6423,1,5,6,1825,WN,0
6424,1,5,6,1535,WN,0
6425,1,5,6,1635,WN,0
6426,1,5,6,845,WN,1
6428,1,5,6,1735,WN,1
6430,1,5,6,2035,WN,0
6431,1,5,6,1320,WN,0
6433,1,5,6,1505,WN,1
6435,1,5,6,1805,WN,1
6437,1,5,6,1405,WN,0
6439,1,5,6,1120,WN,0
6440,1,5,6,1825,WN,1
6442,1,5,6,1450,WN,0
6444,1,5,6,800,WN,0
6445,1,5,6,1615,WN,0
6446,1,5,6,1225,WN,0
6447,1,5,6,1625,WN,0
6448,1,5,6,910,WN,0
6449,1,5,6,2050,WN,0
6450,1,5,6,1555,WN,0
6451,1,5,6,1635,WN,0
6452,1,5,6,1325,WN,1
6454,1,5,6,1820,WN,0
6458,1,5,6,1605,WN,0
6464,1,5,6,1720,WN,1
6469,1,5,6,1635,WN,0
6470,1,5,6,1120,WN,0
6473,1,5,6,1610,WN,0
6475,1,5,6,1710,WN,0
6477,1,5,6,1340,WN,1
6479,1,5,6,1625,WN,0
6481,1,5,6,1825,WN,1
6488,1,5,6,1435,WN,0
6490,1,5,6,1845,WN,1
6493,1,5,6,1410,WN,1
6494,1,5,6,1735,WN,0
6496,1,5,6,1025,WN,0
6498,1,5,6,1500,WN,0
6502,1,5,6,1240,WN,0
6504,1,5,6,1350,WN,0
6505,1,5,6,1040,WN,1
6507,1,5,6,2040,WN,1
6509,1,5,6,1515,WN,0
6511,1,5,6,1300,WN,1
6513,1,5,6,2015,WN,0
6514,1,5,6,1645,WN,0
6515,1,5,6,1120,WN,1
6519,1,5,6,1145,WN,1
6522,1,5,6,1600,WN,1
6529,1,5,6,1400,WN,0
6530,1,5,6,1830,WN,1
6533,1,5,6,1645,WN,0
6534,1,5,6,1800,WN,0
6537,1,5,6,1420,WN,0
6538,1,5,6,1930,WN,0
6539,1,5,6,1005,WN,1
6540,1,5,6,1345,WN,1
6543,1,5,6,1330,WN,1
6544,1,5,6,1705,WN,1
6545,1,5,6,1330,WN,1
6546,1,5,6,1910,WN,1
6547,1,5,6,1345,WN,1
6550,1,5,6,1850,WN,1
6555,1,5,6,2015,WN,1
6556,1,5,6,1725,WN,0
6557,1,5,6,900,WN,1
6558,1,5,6,1355,WN,0
6559,1,5,6,945,WN,0
6560,1,5,6,1725,WN,0
6562,1,5,6,1025,WN,1
6564,1,5,6,1625,WN,0
6571,1,5,6,1200,WN,1
6574,1,5,6,1330,WN,0
6575,1,5,6,1400,WN,0
6576,1,5,6,1500,WN,0
6579,1,5,6,1630,WN,1
6581,1,5,6,1830,WN,0
6582,1,5,6,1930,WN,1
6584,1,5,6,2100,WN,0
6587,1,5,6,1650,WN,0
6589,1,5,6,1550,WN,0
6590,1,5,6,1655,WN,0
6592,1,5,6,1050,WN,0
6594,1,5,6,1550,WN,1
6596,1,5,6,1755,WN,0
6597,1,5,6,1715,WN,0
6601,1,5,6,1325,WN,0
6603,1,5,6,1945,WN,1
6604,1,5,6,1540,WN,1
6606,1,5,6,1255,WN,0
6610,1,5,6,1325,WN,1
6614,1,5,6,1400,WN,0
6616,1,5,6,1745,WN,0
6618,1,5,6,1425,WN,0
6621,1,5,6,1735,WN,1
6622,1,5,6,1800,WN,0
6625,1,5,6,1520,WN,1
6626,1,5,6,1115,WN,1
6629,1,5,6,2025,WN,0
6632,1,5,6,1125,WN,1
6634,1,5,6,1715,WN,1
6635,1,5,6,1520,WN,1
6637,1,5,6,2035,WN,1
6639,1,5,6,1340,WN,1
6641,1,5,6,1105,WN,1
6648,1,5,6,1300,WN,1
6652,1,5,6,1825,WN,1
6653,1,5,6,1105,WN,0
6659,1,5,6,1210,WN,1
6660,1,5,6,1340,WN,1
6661,1,5,6,1710,WN,0
6665,1,5,6,1450,WN,0
6668,1,5,6,1720,WN,0
6675,1,5,6,1755,WN,0
6676,1,5,6,1640,WN,0
6677,1,5,6,1830,WN,0
6683,1,5,6,1430,WN,1
6686,1,5,6,745,WN,0
6687,1,5,6,1255,WN,0
6688,1,5,6,1325,WN,0
6691,1,5,6,1025,WN,0
6693,1,5,6,1455,WN,0
6694,1,5,6,1255,WN,0
6701,1,5,6,1300,WN,1
6702,1,5,6,1430,WN,0
6703,1,5,6,1555,WN,1
6705,1,5,6,1650,WN,0
6709,1,5,6,1725,WN,0
6711,1,5,6,640,WN,1
6714,1,5,6,635,WN,0
6725,1,5,6,1825,WN,0
6727,1,5,6,1535,WN,0
6730,1,5,6,2010,WN,1
6731,1,5,6,1500,WN,1
6732,1,5,6,850,WN,1
6733,1,5,6,1220,WN,1
6735,1,5,6,1735,WN,0
6737,1,5,6,1825,WN,0
6739,1,5,6,1650,WN,1
6742,1,5,6,1445,WN,0
6743,1,5,6,935,WN,1
6744,1,5,6,1230,WN,1
6745,1,5,6,1600,WN,0
6746,1,5,6,1915,WN,1
6747,1,5,6,1655,WN,0
6748,1,5,6,1155,WN,1
6751,1,5,6,2015,WN,1
6752,1,5,6,1640,WN,1
6754,1,5,6,1240,WN,1
6755,1,5,6,1440,WN,1
6756,1,5,6,1930,WN,0
6757,1,5,6,920,WN,1
6758,1,5,6,1535,WN,0
6759,1,5,6,1715,WN,1
6761,1,5,6,2015,WN,0
6762,1,5,6,1805,WN,1
6763,1,5,6,1910,WN,1
6765,1,5,6,1050,WN,1
6767,1,5,6,1630,WN,1
6769,1,5,6,1220,WN,1
6770,1,5,6,1455,WN,0
6771,1,5,6,1235,WN,0
6773,1,5,6,1730,WN,1
6774,1,5,6,955,WN,1
6775,1,5,6,1740,WN,0
6776,1,5,6,1200,WN,0
6777,1,5,6,700,WN,0
6778,1,5,6,1030,WN,1
6779,1,5,6,1315,WN,1
6780,1,5,6,1955,WN,1
6781,1,5,6,1415,WN,1
6782,1,5,6,1600,WN,0
6783,1,5,6,1550,WN,0
6784,1,5,6,1040,WN,0
6785,1,5,6,1050,WN,0
6786,1,5,6,1620,WN,1
6788,1,5,6,1855,WN,1
6789,1,5,6,1735,WN,0
6791,1,5,6,1525,WN,0
6792,1,5,6,1820,WN,1
6793,1,5,6,1050,WN,0
6794,1,5,6,1510,WN,0
6795,1,5,6,1715,WN,0
6796,1,5,6,1825,WN,1
6797,1,5,6,1455,WN,1
6798,1,5,6,1420,WN,0
6801,1,5,6,840,WN,0
6802,1,5,6,1525,WN,1
6804,1,5,6,1200,WN,1
6805,1,5,6,2005,WN,0
6806,1,5,6,1025,WN,0
6807,1,5,6,1100,WN,0
6809,1,5,6,1105,WN,1
6810,1,5,6,1210,WN,1
6811,1,5,6,1530,WN,0
6812,1,5,6,1905,WN,0
6814,1,5,6,940,WN,0
6815,1,5,6,1250,WN,1
6816,1,5,6,1500,WN,0
6819,1,5,6,1050,WN,0
6820,1,5,6,1415,WN,0
6821,1,5,6,1145,WN,0
6822,1,5,6,935,WN,1
6823,1,5,6,1700,WN,0
6824,1,5,6,1845,WN,0
6825,1,5,6,1815,WN,0
6826,1,5,6,1310,WN,0
6827,1,5,6,1645,WN,0
6828,1,5,6,1030,WN,0
6829,1,5,6,1825,WN,1
6831,1,5,6,1345,WN,1
6833,1,5,6,1505,WN,0
6836,1,5,6,1740,WN,1
6837,1,5,6,850,WN,0
6838,1,5,6,1900,WN,0
6839,1,5,6,1420,WN,0
6840,1,5,6,925,WN,0
6841,1,5,6,2020,WN,0
6842,1,5,6,1145,WN,0
6843,1,5,6,1930,WN,1
6844,1,5,6,1315,WN,0
6846,1,5,6,1610,WN,0
6848,1,5,6,1205,WN,1
6849,1,5,6,1945,WN,1
6850,1,5,6,1435,WN,1
6853,1,5,6,1800,WN,0
6854,1,5,6,1330,WN,1
6855,1,5,6,1655,WN,0
6856,1,5,6,1755,WN,1
6857,1,5,6,755,WN,0
6858,1,5,6,1250,WN,0
6859,1,5,6,1700,WN,1
6860,1,5,6,1310,WN,1
6862,1,5,6,1740,WN,1
6863,1,5,6,1105,WN,0
6864,1,5,6,1545,WN,1
6865,1,5,6,1205,WN,1
6866,1,5,6,1940,WN,0
6867,1,5,6,2040,WN,0
6868,1,5,6,1005,WN,0
6869,1,5,6,1810,WN,0
6872,1,5,6,1630,WN,1
6873,1,5,6,915,WN,1
6874,1,5,6,1415,WN,0
6875,1,5,6,1745,WN,0
6876,1,5,6,915,WN,1
6877,1,5,6,1600,WN,0
6878,1,5,6,1110,WN,1
6879,1,5,6,1725,WN,0
6880,1,5,6,1350,WN,1
6881,1,5,6,1630,WN,1
6882,1,5,6,1730,WN,0
6883,1,5,6,1540,WN,0
6884,1,5,6,1855,WN,1
6886,1,5,6,1020,WN,0
6888,1,5,6,1110,WN,1
6889,1,5,6,1330,WN,0
6890,1,5,6,1220,WN,0
6891,1,5,6,1035,WN,0
6892,1,5,6,920,WN,0
6893,1,5,6,2050,WN,0
6894,1,5,6,805,WN,0
6896,1,5,6,1905,WN,0
6897,1,5,6,1425,WN,0
6898,1,5,6,1515,WN,0
6899,1,5,6,1740,WN,1
6900,1,5,6,1110,WN,0
6901,1,5,6,1935,WN,0
6904,1,5,6,1810,WN,0
6905,1,5,6,1145,WN,0
6907,1,5,6,1930,WN,1
6908,1,5,6,1355,WN,0
6909,1,5,6,920,WN,0
6910,1,5,6,1725,WN,1
6911,1,5,6,1905,WN,0
6912,1,5,6,1215,WN,0
6913,1,5,6,1235,WN,0
6914,1,5,6,1855,WN,0
6915,1,5,6,1520,WN,0
6917,1,5,6,1000,WN,0
6918,1,5,6,1655,WN,1
6919,1,5,6,1100,WN,0
6920,1,5,6,1955,WN,0
6921,1,5,6,1905,WN,0
6922,1,5,6,830,WN,1
6923,1,5,6,1555,WN,0
6924,1,5,6,1355,WN,1
6925,1,5,6,1910,WN,0
6926,1,5,6,1350,WN,0
6927,1,5,6,1730,WN,0
6928,1,5,6,1520,WN,0
6929,1,5,6,905,WN,0
6930,1,5,6,1115,WN,0
6931,1,5,6,1935,WN,0
6932,1,5,6,1305,WN,0
6933,1,5,6,1835,WN,1
6934,1,5,6,1010,WN,0
6936,1,5,6,1050,WN,0
6937,1,5,6,1345,WN,0
6938,1,5,6,1525,WN,0
6939,1,5,6,1035,WN,0
6940,1,5,6,1055,WN,1
6941,1,5,6,1725,WN,0
6942,1,5,6,1320,WN,0
6943,1,5,6,2030,WN,1
6944,1,5,6,2025,WN,0
6945,1,5,6,1315,WN,0
6946,1,5,6,1505,WN,1
6948,1,5,6,1015,WN,0
6950,1,5,6,1235,WN,0
6951,1,5,6,1540,WN,0
6952,1,5,6,1320,WN,0
6954,1,5,6,1145,WN,1
6955,1,5,6,1625,WN,0
6957,1,5,6,1935,WN,0
6958,1,5,6,1425,WN,0
6959,1,5,6,1135,WN,0
6960,1,5,6,1640,WN,1
6961,1,5,6,855,WN,0
6962,1,5,6,1740,WN,0
6963,1,5,6,1210,WN,0
6964,1,5,6,1015,WN,1
6965,1,5,6,1530,WN,1
6966,1,5,6,1845,WN,1
6968,1,5,6,2100,WN,0
6969,1,5,6,1955,WN,0
6970,1,5,6,1335,WN,1
6971,1,5,6,1310,WN,0
6972,1,5,6,1125,WN,0
6973,1,5,6,1835,WN,0
6974,1,5,6,1625,WN,1
6975,1,5,6,850,WN,0
6976,1,5,6,1255,WN,1
6977,1,5,6,1445,WN,0
6978,1,5,6,945,WN,1
6979,1,5,6,1755,WN,1
6980,1,5,6,1000,WN,0
6982,1,5,6,1400,WN,0
6983,1,5,6,1500,WN,1
6984,1,5,6,1730,WN,0
6985,1,5,6,1300,WN,1
6986,1,5,6,2100,WN,0
6987,1,5,6,1930,WN,0
6988,1,5,6,1800,WN,0
6990,1,5,6,1700,WN,0
6992,1,5,6,1100,WN,0
6993,1,5,6,1600,WN,0
6995,1,5,6,1600,WN,1
6998,1,5,6,1830,WN,1
6999,1,5,6,1905,WN,0
7000,1,5,6,1150,WN,0
7001,1,5,6,2040,WN,0
7002,1,5,6,1440,WN,1
7003,1,5,6,1005,WN,0
7004,1,5,6,920,WN,0
7005,1,5,6,1335,WN,0
7006,1,5,6,1720,WN,0
7008,1,5,6,1400,WN,1
7009,1,5,6,1205,WN,0
7012,1,5,6,1620,WN,0
7013,1,5,6,1805,WN,0
7014,1,5,6,1430,WN,1
7016,1,5,6,1245,WN,0
7018,1,5,6,1525,WN,0
7019,1,5,6,1945,WN,1
7020,1,5,6,1130,WN,1
7021,1,5,6,1425,WN,1
7023,1,5,6,1825,WN,1
7025,1,5,6,1240,WN,0
7027,1,5,6,1700,WN,1
7028,1,5,6,1330,WN,1
7029,1,5,6,1045,WN,0
7030,1,5,6,1650,WN,1
7032,1,5,6,1530,WN,0
7036,1,5,6,1350,WN,0
7037,1,5,6,1715,WN,0
7038,1,5,6,2035,WN,0
7039,1,5,6,1655,WN,0
7040,1,5,6,1345,WN,0
7041,1,5,6,1040,WN,0
7043,1,5,6,1850,WN,1
7044,1,5,6,1655,WN,1
7046,1,5,6,1745,WN,0
7049,1,5,6,1340,WN,1
7053,1,5,6,1525,WN,0
7056,1,5,6,1550,WN,0
7057,1,5,6,1500,WN,0
7059,1,5,6,1705,WN,0
7062,1,5,6,1335,WN,1
7064,1,5,6,735,WN,0
7069,1,5,6,1830,WN,1
7070,1,5,6,1530,WN,1
7078,1,5,6,1850,WN,0
7081,1,5,6,2115,WN,0
7083,1,5,6,2045,WN,0
7087,1,5,6,1910,WN,0
7090,1,5,6,1855,WN,0
7092,1,5,6,1010,WN,0
7093,1,5,6,1850,WN,0
7097,1,5,6,1725,WN,0
7099,1,5,6,1030,WN,0
7101,1,5,6,1455,WN,0
7102,1,5,6,1850,WN,0
7112,1,5,6,1630,WN,1
7113,1,5,6,1215,WN,0
7114,1,5,6,900,WN,0
7115,1,5,6,1530,WN,0
7118,1,5,6,1230,WN,1
7119,1,5,6,1635,WN,0
7127,1,5,6,1835,WN,0
7132,1,5,6,1810,WN,0
7135,1,5,6,1955,WN,0
7136,1,5,6,1300,WN,1
7137,1,5,6,830,WN,0
7138,1,5,6,1300,WN,0
7140,1,5,6,1645,WN,1
7143,1,5,6,1655,WN,0
7145,1,5,6,1015,WN,0
7148,1,5,6,1715,WN,0
7151,1,5,6,1910,WN,0
7156,1,5,6,1710,WN,1
7157,1,5,6,1755,WN,0
7164,1,5,6,1910,WN,0
7166,1,5,6,1525,WN,0
7169,1,5,6,1625,WN,0
7173,1,5,6,1700,WN,0
7174,1,5,6,1420,WN,1
7176,1,5,6,1740,WN,1
7178,1,5,6,2045,WN,1
7181,1,5,6,1140,WN,1
7182,1,5,6,1840,WN,1
7183,1,5,6,1550,WN,0
7186,1,5,6,1840,WN,0
7191,1,5,6,1620,WN,1
7192,1,5,6,630,WN,1
7194,1,5,6,1705,WN,0
7195,1,5,6,1805,WN,1
7196,1,5,6,1915,WN,0
7201,1,5,6,2105,WN,1
7210,1,5,6,1920,WN,1
7211,1,5,6,945,WN,0
7213,1,5,6,1715,WN,1
7218,1,5,6,2105,WN,0
7224,1,5,6,2115,WN,0
7225,1,5,6,1430,WN,1
7227,1,5,6,1755,WN,0
7231,1,5,6,2000,WN,0
7235,1,5,6,1315,WN,0
7237,1,5,6,2120,WN,0
7241,1,5,6,1425,WN,0
7242,1,5,6,1250,WN,1
7245,1,5,6,1535,WN,0
7246,1,5,6,915,WN,1
7247,1,5,6,1550,WN,0
7248,1,5,6,1020,WN,1
7249,1,5,6,1925,WN,0
7251,1,5,6,1905,WN,1
7252,1,5,6,1915,WN,1
7255,1,5,6,1945,WN,0
7256,1,5,6,1015,WN,0
7257,1,5,6,1315,WN,0
